-0.53116,0.21023,-0.060803,0.30858,-1.3162e-07,-0.063338,-0.50167,0.038857,0.56353,9.6324e-08
-0.043406,0.55467,-0.052125,-0.51227,-1.2986e-07,0.52921,-0.31669,0.069826,-0.20022,1.4768e-07
0.14872,-0.036569,-0.68256,-0.1083,-1.1133e-05,-0.1486,0.036472,0.68102,0.10828,1.0685e-05
0.26637,-0.3205,-0.56739,0.06067,-9.7569e-06,0.2667,-0.32035,-0.56863,0.060193,-9.4042e-06
-0.34533,0.4404,-0.42055,-0.098553,-0.0001572,-0.34503,0.44039,-0.42126,-0.09889,-0.00015235
-0.42036,-0.10982,-0.16997,0.5313,-0.00037936,0.42043,0.10982,0.17035,-0.53125,0.00036797
-0.46929,-0.47718,-0.0020315,-0.47192,0.072916,0.32571,0.33121,0.0013947,0.32525,-0.049535
0.32276,0.32819,0.0013972,0.33104,-0.050593,0.4673,0.47519,0.0020011,0.47608,-0.071702
-2.7594e-05,-2.8188e-05,-4.1278e-08,0.00012418,-0.00053797,0.049625,0.050695,7.3339e-05,0.050619,0.9962
-0.050538,-0.051626,-7.5375e-05,-0.051548,-0.99605,-2.5742e-05,-2.6297e-05,-3.7927e-08,-0.00018285,-0.00052241
