0.80761,0.01767,0.01204,0.0015717,-0.016731,0.014532,0.0084011,-0.006161,-0.010086,-0.0025557,0.002401,0.014601,0.0051267,-0.0076347,-0.0018671,0.0029549,0.010782,-0.0036279,-0.014109,0.0029348,0.00029224,0.003282,0.017765,-0.0064206,0.0016196,0.016725,-0.023099,-0.006833,-0.0050895,0.023717,-0.001542,-0.0070249,-0.0074511,0.0011773,-0.0043918,0.013309,-0.0071831,0.0042931,-0.014194,0.0056948,-0.0081657,-0.0047661,-0.0036548,-0.0032058,0.03019,0.013765,-0.017722,-0.008802,0.010733,0.016916,0.0093077,0.0063539,-0.010327,0.0056381,-0.0008988,-0.0049477,0.011069,0.01978,0.0083256,-0.00042434,-0.0062492,0.0047444,0.0014753,0.022907,0.013985,-0.015426,-0.0057832,0.014643,0.0095853,-0.00063141,0.027542,0.0087135,-0.020216,-0.0032929,0.014455,-0.0030579,-0.016511,-0.0018797,-0.00028432,-0.012636,-0.0015867,-0.030875,0.016693,0.01666,0.012929,0.040147,0.0070756,0.0026018,0.0007598,-0.020394,0.0036866,-0.0056811,0.016753,0.023561,0.00057578,-0.01339,-0.006388,0.011146,-0.013202,-0.014123,0.0024188,-0.020976,-0.0030653,0.0022824,-0.0066354,0.0056909,-0.018599,-0.00019505,0.0052813,0.017356,-0.032879,0.018465,0.015446,0.0020839,0.0083182,0.0030227,0.013372,-7.8945e-06,0.010173,-0.012139,0.021323,0.0080986,-0.0061955,0.0017911,-0.028551
0.01767,0.84397,0.0074981,0.015343,0.0071416,-0.0091476,0.0029031,0.021777,0.011874,0.0062942,-0.0063558,0.010562,-0.0050089,0.0029756,0.0094912,-0.020594,-0.013709,0.00031705,0.0012379,-0.016809,-0.0060383,-0.00055647,-0.010382,0.0081952,-0.010158,0.022656,-0.00045381,0.010824,-0.016648,-0.0056977,-0.0053171,-0.0017663,-0.0061497,0.012177,-0.0019927,0.0048031,0.0064616,-0.0048137,0.0086108,-0.01877,0.013246,0.0048455,0.012111,0.0088403,-0.0013695,0.0064869,-0.0035353,-0.0032513,0.017731,0.012622,0.02397,0.0069414,-0.0093065,0.011495,-0.014915,-0.016637,-0.0068343,-0.035655,0.0029641,-0.00093446,0.0028771,0.019599,0.0086071,0.0047746,0.010075,-0.030064,-0.0048158,0.0032472,0.013432,0.0016898,0.0070103,-0.0013775,0.022079,-0.017865,-0.013077,0.0053547,-0.0016003,0.0018474,0.012818,0.0049467,0.0089272,-0.0049535,0.011824,0.0044372,-0.026685,0.014887,-0.0035362,-0.0033403,-0.014557,0.0016334,0.014537,0.0024741,-0.0059746,0.0090534,-0.0024585,0.009246,0.0052118,-0.00095149,0.0013154,0.012125,0.0093155,0.01332,-0.0088674,-0.006147,-0.02291,0.002714,-0.0017499,0.0014975,0.00091933,0.0083004,-0.0036089,0.012347,0.011762,-0.0034146,0.0067264,-0.0029367,-0.006175,0.0051285,0.0044595,-0.00096559,0.014475,-0.015403,-0.009485,0.00073414,0.0035406
0.01204,0.0074981,0.80827,-0.00083138,0.014055,-0.0080309,0.011026,0.013627,0.0048531,-0.00226,0.011188,-0.0082352,0.0067455,0.0081849,-0.0057132,-0.013,0.022927,-0.0038741,0.024592,0.011687,-0.013206,-0.0015962,0.0040851,-0.0098932,-0.0093153,-0.028283,0.012948,0.0082812,-0.0017475,0.0070223,0.01696,-0.013524,0.020228,-0.0084602,0.0059155,-0.016486,-0.0092836,-0.016663,-0.0067127,-0.0070806,0.034052,-0.0082391,-0.012743,-0.026622,0.0038412,0.0010244,0.003568,0.020072,3.4337e-05,-0.011481,-0.0069728,0.02539,-0.0017543,-0.0094756,-0.013876,-0.0013686,-0.016409,0.0019107,-0.027189,-0.0049445,0.023533,-0.0061251,-0.012489,-0.012804,0.00057618,-0.0081839,-0.021566,-0.00076032,0.018402,-0.012694,-0.017267,0.02152,0.020812,-0.028401,-0.0020099,0.0087988,0.0010689,0.01302,-0.010608,0.0076082,0.00684,0.013475,0.018895,-0.0029651,0.00084061,0.007917,0.0089821,0.013787,0.012794,0.0024124,-0.0018031,0.00076435,0.0049783,-0.032124,0.018709,0.0040647,0.023451,0.014178,-0.013452,-0.0081948,0.014735,0.01017,0.0099666,0.024901,0.010869,-0.00020038,-0.020788,0.0046259,-0.0041637,0.00041568,0.018467,0.013276,-0.0046815,0.028405,0.015328,-0.016802,-0.013198,-0.0024719,0.020016,0.023928,-0.0033619,0.0097358,0.0092783,-0.01248,-0.0011443
0.0015717,0.015343,-0.00083138,0.7915,-0.011443,-0.0012585,0.0084576,-0.007179,0.00094413,-0.010874,-0.016503,-0.0018497,-0.020887,-0.011998,0.0027991,0.026491,0.00031974,-0.013602,0.01384,-0.0070916,0.0007321,0.0034987,0.0022488,-0.020558,0.0059133,-0.00049546,0.010234,-0.020895,-0.014911,0.0036532,0.00018295,-0.016706,0.0080686,-0.0052041,0.021,-0.010291,0.014099,-0.0068074,0.012604,0.0046278,0.0010008,-0.009138,0.0073349,-0.0018979,-0.019152,0.01076,-0.0059846,0.0051787,-0.00069484,0.018362,-0.00026149,-0.00045998,-0.0050992,0.019149,0.0089764,0.016881,0.024281,0.024662,-0.01126,0.022642,-0.0080817,0.029441,0.010731,-0.0053505,0.021482,0.014837,0.0063982,-0.0018177,-0.0089848,-0.0012907,-0.017087,0.0052641,0.015337,-0.013636,-0.013457,0.007758,0.0012962,-0.017309,-0.013179,0.0090907,-0.016424,0.00073591,-0.003618,-0.014924,-0.0048135,0.0082102,-0.0062332,0.020012,0.017329,0.010016,0.031698,0.011336,-0.0036014,0.0005233,0.02124,0.015113,0.012824,-0.0070987,-0.00012427,-0.0223,-0.00024745,-0.018871,-0.012738,0.0064966,0.0033704,-0.011426,-0.0032329,0.016568,-0.014162,0.022495,0.022131,0.008109,-0.012398,-0.024293,0.0042884,0.041633,0.011086,-0.012759,-0.0097287,0.017846,0.0027474,-0.0028626,0.0090419,0.012893,0.0052131
-0.016731,0.0071416,0.014055,-0.011443,0.79838,0.0019225,0.006089,0.0016334,-0.013105,0.018317,-0.0066092,0.0048766,-0.0041548,0.014147,0.027508,-0.01408,-0.0082322,0.004673,0.010452,-0.0076774,0.023105,0.021015,0.0069034,-0.0094164,0.018246,0.011277,-0.025652,0.016101,0.018618,-0.0077292,0.011761,0.016084,0.022108,0.026478,-0.0012009,0.022345,-0.0013175,0.014818,0.036452,0.0056531,0.0053137,-0.01127,-0.00046724,-0.011993,-0.012948,-0.0052179,0.031595,-0.012459,0.007888,-0.016451,-0.010742,0.0036638,-0.022963,-0.0085714,-0.00099218,-0.01913,0.0033674,0.00822,0.0097983,0.00020587,0.0021692,-0.013067,-0.0053263,-0.020249,-0.030043,0.0016469,-0.033321,0.0016449,0.001143,-0.0054449,0.0040207,0.020552,0.0051314,-0.0065136,0.0068577,-0.0074558,0.002273,-0.029657,-0.0038016,-0.0013307,-0.013675,0.022103,-0.0040334,0.0072686,0.020039,0.024702,0.018035,0.0055875,0.0084124,-0.014473,0.020033,0.022843,-0.0068241,0.015445,0.022931,-0.0053205,-0.0080103,-0.0064961,-0.01118,-0.0075815,0.029112,-0.01122,-0.017154,0.013276,-0.012978,-0.020299,-0.0067756,-0.01012,-0.011105,0.0052989,-0.014305,-0.0061528,-0.0019723,0.024469,0.016783,-0.00068784,0.010501,0.0029811,-0.018057,0.0074758,0.016887,-0.0011556,-0.028921,0.023221,0.016342
0.014532,-0.0091476,-0.0080309,-0.0012585,0.0019225,0.79112,0.010088,-0.032425,0.0030423,0.0079417,-0.010789,0.035257,0.017203,0.015469,-0.012013,-0.0049218,0.00028934,-0.0018694,-0.0083516,-0.0093392,0.0045747,-0.017755,0.007763,0.0085224,0.0080251,-0.015157,0.012645,0.049499,-0.008849,-0.0014794,0.0052543,-0.00024552,0.019493,0.018362,-0.001364,-0.024218,0.017385,0.0090998,0.016117,0.021136,-0.00038353,0.0017694,-0.022088,0.0002508,-0.003731,0.0053942,0.0096051,0.024146,-0.0132,-0.01895,0.0057006,-0.016807,0.036432,0.012701,0.011527,0.011179,-0.020681,0.0039717,0.00024576,-0.0011792,-0.011353,-0.0036391,-0.009788,-0.00064951,0.0077602,0.012567,0.0067814,0.017805,-0.0017065,-0.0018868,0.0082491,0.020457,-0.0091241,0.01766,-0.00777,-0.030017,-0.012007,0.0035408,-0.025417,-0.0010426,-0.030626,-0.026774,0.0089381,-0.0015141,0.00084035,0.0077745,0.00010919,-0.0061378,-0.012772,-9.2609e-06,0.0064762,0.012686,-0.0080993,0.015921,-0.0036689,0.0091493,-0.0063502,-0.014173,0.026056,0.014724,0.018626,0.023367,0.0076181,-0.0074994,-0.013372,-0.0012117,0.0040886,0.014319,0.0092238,0.010796,0.0017127,0.02721,0.0031507,-0.016203,-0.0096602,-0.0058339,-0.0022988,0.009042,0.005204,-0.010382,0.0011057,-0.011274,-0.0046519,0.005779,0.0030726
0.0084011,0.0029031,0.011026,0.0084576,0.006089,0.010088,0.82322,-0.0097839,0.0012506,-0.0066652,-0.0033769,-0.011316,-0.0049854,-0.0057129,-0.0099008,0.0091252,-0.012885,0.011976,0.013129,0.010068,0.022691,-9.1734e-05,-0.0025762,-0.021091,0.0071102,0.02926,-0.015672,0.0050866,0.0058191,-0.0097305,0.0099196,0.00080403,-0.010111,0.023068,0.0081827,0.0094661,0.031463,0.012779,-0.01033,0.013252,-0.0015291,0.010247,-0.0069374,-0.021152,-0.0047178,0.0016966,-0.00096515,-0.0044048,0.012928,-0.001231,0.0016521,-0.0026086,-0.019285,-0.014376,0.022945,0.0070728,0.026186,0.015667,-0.014404,0.0058196,-0.0079212,-0.013916,0.0082583,-0.032877,0.0036417,0.017362,0.0099452,0.0022657,0.0031333,0.0023568,0.0024451,-8.011e-05,0.013099,0.0018394,0.0082613,-8.3795e-05,-0.014176,0.011596,-0.009103,-0.0056398,0.016225,0.0088768,0.012619,0.00053805,-0.017712,-0.0074889,-0.017306,-0.009897,-0.0051971,0.016277,0.0050895,-0.011757,-0.012427,-0.0011357,-0.0032485,0.0043839,0.0076559,-0.0038892,-0.0021067,0.018442,0.010167,0.010594,0.0095112,0.010028,0.017135,-0.0090237,-0.0071269,-0.0078162,0.0024783,-0.0013924,0.0098595,-0.011786,0.026077,-0.00013095,-0.010001,0.0034438,-0.00027264,0.012781,0.00028516,-0.0035079,-0.0054943,-0.0087922,-0.0041968,-0.022096,0.0071838
-0.006161,0.021777,0.013627,-0.007179,0.0016334,-0.032425,-0.0097839,0.79149,-0.0037402,-0.012918,-0.0092837,-0.00784,0.016756,-0.0064421,0.011041,0.019253,-0.01321,0.0035331,0.0035404,-0.0022373,0.015084,0.0055294,-0.0044465,-0.0020661,0.014899,-0.0074487,-0.0077412,0.02028,-0.003472,0.0083206,-0.013517,0.0044424,0.012354,0.012053,-0.012957,0.010894,0.014354,-0.0025484,0.003209,0.017206,-0.013065,-0.0052588,-0.0079493,-0.020783,-0.045503,-0.0012663,0.011031,0.010376,-0.014352,-0.01004,0.0031737,0.00064473,0.032453,0.01814,0.012438,0.002724,0.009704,0.022409,0.012936,0.0013272,0.013083,-0.028847,0.02543,0.011215,0.012934,0.007177,0.024723,0.02334,0.030544,-0.025848,0.002381,0.010134,-0.0054313,0.0038866,0.0017486,0.0045908,-0.01992,0.00068755,0.013573,0.0016441,-0.012541,-0.021869,-0.017978,0.011169,-0.0060709,0.00094218,0.0024879,0.02751,-0.012041,0.010672,0.0063423,-0.0094328,0.0011413,0.005598,0.010859,-0.0034858,0.014345,0.01491,-0.0098082,-0.010744,-0.023187,0.026716,-0.018344,-0.00067703,0.0056277,-0.01233,-0.0034471,-0.0076569,0.0093378,0.024522,-0.029707,0.039427,-0.001124,-0.0037673,0.0065007,-0.0092434,0.022916,-0.021121,-0.017395,-0.0034531,-0.0068684,0.014273,0.018124,0.0055919,-0.00041868
-0.010086,0.011874,0.0048531,0.00094413,-0.013105,0.0030423,0.0012506,-0.0037402,0.81698,-0.010553,0.017521,-0.0238,-0.0078223,0.0076125,-0.033608,0.015011,0.022084,-0.0021597,-0.0067403,-0.012541,0.026258,0.021285,0.00028677,-0.0038625,0.0021504,-0.0080566,0.006588,-0.00016379,0.019954,-0.030544,0.013423,0.015236,0.007383,-0.0083388,-0.0098806,0.011828,-3.2424e-05,0.020332,-0.0038267,0.018853,-0.0090536,0.0036807,0.0066665,0.0041575,-0.0039131,-0.026859,0.0079255,0.024057,0.012137,-0.0075344,0.010488,-0.012756,0.014544,-0.0015849,-0.024038,0.022383,0.0035463,-0.0030583,0.0053765,0.00017685,-0.02493,-0.017655,0.0084363,0.019659,0.0030902,6.7505e-05,-0.0026703,0.010008,-0.015658,-0.026923,0.0059432,0.0069967,-0.002846,-0.0061139,0.0015762,-0.01677,0.01015,0.0067342,-0.001007,0.012901,-0.011988,0.0069961,-0.011956,0.023837,-0.0095565,0.019065,-0.0028268,0.012109,-0.0087291,-0.0048395,-0.0024023,0.0059315,-0.0044957,0.020509,0.017195,-0.013431,0.013812,0.016957,0.006247,0.018826,0.002674,-0.013814,0.015464,-0.0067065,0.0063119,-0.0095507,-0.0034345,-0.0098257,-0.0050312,0.0023004,-0.010363,-0.013436,-0.0070977,4.2601e-05,0.0050803,0.034451,-0.023665,-0.026798,-0.0019933,0.024141,0.019489,0.014491,0.0050165,0.014484,0.028433
-0.0025557,0.0062942,-0.00226,-0.010874,0.018317,0.0079417,-0.0066652,-0.012918,-0.010553,0.81933,-0.00020815,-0.0099777,0.0041887,0.0029011,-0.013193,0.023344,0.023115,0.02179,0.0053888,0.0024979,-0.033253,-0.017444,-0.0076151,-0.0067839,0.0088294,0.013695,0.010108,-0.013397,0.015603,-0.0054164,-0.01023,2.5095e-05,-0.013016,0.0099711,-0.0039513,-0.016465,0.009244,0.0052787,0.015978,0.0075497,0.012648,0.0019213,0.012292,-0.0074639,-0.0033626,0.00055058,0.0076396,-0.012275,-0.0065823,0.0032819,0.0016145,-0.010461,0.013888,-0.0059536,-0.021083,-0.0066314,0.012606,0.035258,-0.0087635,0.019602,0.0035971,-0.0017606,0.0068881,0.0085226,0.02706,-0.00032003,-0.0047701,0.01836,0.0033439,-0.00060422,-0.0015649,0.017527,-0.016899,-0.016462,-0.0019689,0.022624,-0.0051606,-0.0051397,-0.0045598,0.020762,-0.0044104,0.0008784,-0.0020309,-0.0060743,0.0092569,-0.0086413,0.0052832,0.0035725,0.007869,0.016565,0.019483,-0.017533,-0.0084278,0.0057027,-0.046612,0.0049729,-0.013439,0.014174,-0.0023491,0.017972,-0.010836,0.0017864,-0.0025356,-0.014483,0.012706,0.0033907,0.0087689,0.013281,0.0038088,-0.0099505,0.0018457,-0.0010657,-0.0055186,0.018329,-0.011348,0.002252,0.030913,0.0010636,0.0093159,-0.0014745,0.011425,0.01535,-0.0133,0.0021976,-0.020457
