0.66719,0.62946,0.75012,0.13317,0.78985,0.58293,0.60806,0.62244,0.29732,0.40871
0.2964,0.060709,0.48718,0.29501,0.91352,0.56471,0.77236,0.80457,0.40443,0.94751
0.59856,0.67399,0.38479,0.16663,0.53325,0.35518,0.056274,0.10397,0.30224,0.91928
0.15185,0.47744,0.061409,0.3171,0.80408,0.8802,0.85473,0.72924,0.75731,0.12124
0.43638,0.30555,0.21369,0.10984,0.56266,0.62453,0.38428,0.64859,0.35974,0.59194
0.012682,0.51633,0.54387,0.83209,0.75088,0.62402,0.39962,0.47465,0.1249,0.35965
0.22902,0.70703,0.41064,0.97159,0.0092304,0.29574,0.32542,0.93291,0.61718,0.71931
0.26368,0.81361,0.90096,0.21827,0.47678,0.07468,0.55539,0.096444,0.35552,0.52355
0.51139,0.31581,0.05629,0.70608,0.25033,0.29371,0.29542,0.59911,0.36294,0.26084
0.21508,0.3113,0.44351,0.039014,0.30792,0.23474,0.36612,0.23356,0.068488,0.49308
0.34611,0.34498,0.53781,0.6163,0.96695,0.3459,0.34905,0.032328,0.86716,0.85584
0.74782,0.6663,0.13406,0.66936,0.2088,0.84849,0.63022,0.57986,0.4579,0.72441
0.41362,0.86107,0.54095,0.037202,0.52048,0.16036,0.66444,0.8422,0.077615,0.19911
0.055753,0.76178,0.85737,0.0033346,0.22555,0.15786,0.9921,0.5569,0.90492,0.15729
0.39003,0.87584,0.19802,0.14246,0.5672,0.50866,0.94436,0.83988,0.2817,0.37048
0.47448,0.87124,0.15561,0.86241,0.99816,0.6033,0.35035,0.20495,0.61388,0.86227
0.82532,0.17279,0.061378,0.27604,0.13187,0.1614,0.193,0.62125,0.66186,0.68476
0.30364,0.85022,0.66107,0.53169,0.95468,0.63545,0.91958,0.17402,0.20002,0.6342
0.82179,0.95959,0.018603,0.52222,0.12388,0.84394,0.28869,0.28954,0.95999,0.14132
0.56568,0.77021,0.2911,0.56762,0.18624,0.78227,0.55086,0.018503,0.66511,0.079302
0.054382,0.87502,0.97382,0.33303,0.6465,0.26457,0.91932,0.7015,0.5413,0.87615
0.26001,0.067413,0.76464,0.41342,0.12817,0.3147,0.090049,0.95209,0.86897,0.42043
0.5891,0.64679,0.24368,0.41435,0.081321,0.1832,0.2577,0.74901,0.55705,0.48766
0.47973,0.3241,0.68212,0.98392,0.65923,0.44747,0.42705,0.75673,0.021398,0.46033
0.19865,0.64035,0.13785,0.057739,0.027399,0.32668,0.57772,0.54209,0.48268,0.51568
0.23901,0.87975,0.62981,0.39654,0.98518,0.27982,0.89952,0.28206,0.80799,0.27199
0.78019,0.37364,0.85701,0.79132,0.53933,0.93176,0.21823,0.24487,0.73601,0.23158
0.61731,0.76674,0.8998,0.59419,0.37383,0.39969,0.96703,0.28632,0.5723,0.89953
0.14413,0.16809,0.34837,0.30956,0.70673,0.37942,0.43398,0.96313,0.0089849,0.9087
0.71613,0.51972,0.48631,0.9018,0.94741,0.59285,0.78482,0.2307,0.71828,0.60364
0.40151,0.62746,0.67952,0.093127,0.38228,0.068507,0.52523,0.53732,0.44943,0.36524
0.46239,0.71391,0.70412,0.31903,0.69291,0.20524,0.33128,0.20501,0.65962,0.59859
0.70728,0.3064,0.46088,0.88696,0.60207,0.72362,0.43159,0.43404,0.75321,0.66849
0.40121,0.26369,0.36427,0.65743,0.77526,0.57515,0.7179,0.14221,0.80474,0.89456
0.014385,0.916,0.28027,0.68452,0.59183,0.20023,0.91621,0.37558,0.029156,0.087336
0.07464,0.61503,0.076204,0.47395,0.37618,0.84348,0.89003,0.79356,0.77982,0.53901
0.59107,0.093175,0.44462,0.14124,0.85065,0.42373,0.13471,0.81282,0.56735,0.42845
0.446,0.6277,0.16571,0.95092,0.22574,0.54475,0.11991,0.90379,0.076117,0.61715
0.92662,0.19203,0.39875,0.88263,0.79696,0.52797,0.89345,0.54038,0.25162,0.55888
0.094893,0.77696,0.92058,0.43744,0.99688,0.18511,0.65309,0.81786,0.13345,0.22585
0.37542,0.8645,0.51133,0.83496,0.28131,0.08169,0.040278,0.70842,0.56447,0.10452
0.546,0.33358,0.91414,0.32514,0.71038,0.46409,0.50472,0.043209,0.54098,0.0099777
0.11168,0.13541,0.091934,0.36764,0.66464,0.030555,0.89445,0.14595,0.068921,0.059153
0.90446,0.76547,0.99304,0.79484,0.41484,0.43498,0.38573,0.23334,0.98843,0.32265
0.63328,0.31861,0.096434,0.099309,0.49827,0.55786,0.29205,0.2467,0.2511,0.77948
0.90541,0.25238,0.31315,0.95178,0.94912,0.63878,0.23404,0.17028,0.31547,0.33548
0.63055,0.20007,0.78538,0.0014739,0.95318,0.034217,0.20095,0.23506,0.30066,0.61957
0.014228,0.06901,0.6024,0.2954,0.73292,0.7099,0.38031,0.27546,0.042039,0.99289
0.31648,0.55191,0.46591,0.048455,0.38468,0.16932,0.59479,0.95161,0.5279,0.64801
0.11187,0.40381,0.29813,0.44274,0.040083,0.59338,0.26839,0.34667,0.25602,0.53978
