0.99016,0.58863,0.99153,0.62923,0.37496,0.37291,0.20119,0.0096807,0.7364,0.90376,0.99866,0.66598,0.090566,0.10655,0.82978,0.70305,0.04905,0.67493,0.0044796,0.59949,0.57786,0.72781,0.93268,0.717,0.65857,0.93538,0.59181,0.95403,0.28002,0.024773,0.67614,0.6993,0.86164,0.61148,0.43323,0.033992,0.71454,0.091584,0.56148,0.76332,0.75556,0.52118,0.49627,0.14335,0.37664,0.1304,0.35617,0.66011,0.97529,0.87101,0.28753,0.9759,0.42761,0.86884,0.22095,0.80432,0.84384,0.34615,0.50649,0.83469,0.097081,0.33241,0.86459,0.050707,0.097843,0.19379,0.78157,0.5812,0.63381,0.52341,0.49947,0.78205,0.60156,0.71426,0.59231
0.65719,0.41723,0.63659,0.63162,0.011844,0.98632,0.00018024,0.56315,0.55546,0.23456,0.71858,0.074681,0.6709,0.71617,0.31442,0.9227,0.096863,0.65861,0.21501,0.33817,0.35553,0.93524,0.02438,0.2134,0.16092,0.43613,0.11065,0.87813,0.74484,0.0011472,0.38347,0.79345,0.10643,0.99411,0.94004,0.49037,0.74202,0.60347,0.47387,0.03465,0.65903,0.35433,0.094174,0.27593,0.73059,0.74023,0.69222,0.4247,0.30504,0.79221,0.79327,0.047424,0.22234,0.17667,0.81507,0.67138,0.61721,0.27031,0.64764,0.17448,0.50446,0.55729,0.099368,0.19265,0.13381,0.39656,0.39386,0.27821,0.16829,0.25931,0.38568,0.3556,0.8696,0.36743,0.38213
0.22641,0.0089615,0.27327,0.34268,0.50115,0.75335,0.81,0.85408,0.039626,0.5078,0.87489,0.054868,0.030779,0.83403,0.54077,0.30523,0.44156,0.53993,0.27353,0.78438,0.45555,0.26352,0.78349,0.70995,0.70265,0.75671,0.78578,0.56165,0.046278,0.53162,0.8717,0.51044,0.17387,0.33345,0.78239,0.74696,0.28224,0.63539,0.19684,0.89774,0.22447,0.35662,0.86971,0.52098,0.41325,0.92853,0.93117,0.8576,0.20843,0.85344,0.22787,0.45261,0.87562,0.39583,0.57043,0.41817,0.73326,0.23854,0.19437,0.78822,0.83505,0.76989,0.7383,0.89412,0.67327,0.72601,0.45776,0.30756,0.2722,0.079613,0.30216,0.032739,0.063054,0.76305,0.80225
0.82799,0.89584,0.60308,0.95666,0.44338,0.44599,0.90307,0.45189,0.55715,0.55063,0.42653,0.86696,0.55788,0.70656,0.065075,0.5364,0.61374,0.49117,0.70361,0.89587,0.39689,0.18929,0.15466,0.73145,0.57774,0.41382,0.61331,0.14619,0.5174,0.78763,0.17792,0.086466,0.014835,0.44813,0.82808,0.7667,0.87018,0.41015,0.84261,0.70723,0.81964,0.77075,0.10704,0.80417,0.24048,0.36733,0.43268,0.95862,0.61562,0.82738,0.54666,0.79221,0.85277,0.40243,0.58773,0.36012,0.14053,0.84644,0.47533,0.30733,0.65302,0.5508,0.28215,0.77632,0.41512,0.374,0.55188,0.5146,0.21945,0.045582,0.7776,0.85673,0.6875,0.47552,0.41326
0.37267,0.97529,0.63604,0.33334,0.85244,0.84578,0.44065,0.33831,0.97523,0.63833,0.46459,0.88807,0.99082,0.74468,0.26777,0.67485,0.15637,0.019681,0.8061,0.42591,0.14802,0.27037,0.073255,0.44455,0.28433,0.77718,0.3526,0.72318,0.16462,0.2432,0.1055,0.67152,0.28564,0.5033,0.27529,0.30645,0.1227,0.69501,0.57139,0.089462,0.43324,0.10548,0.63983,0.98855,0.55547,0.12142,0.60987,0.24448,0.79374,0.98382,0.32957,0.83458,0.32129,0.52259,0.66532,0.11362,0.9859,0.56564,0.099151,0.93152,0.6201,0.2881,0.12025,0.13421,0.51018,0.28528,0.66988,0.34342,0.41428,0.074535,0.12466,0.33966,0.7326,0.56774,0.26835
0.69747,0.99142,0.91109,0.67104,0.50086,0.50142,0.36583,0.085169,0.70883,0.57279,0.13412,0.98138,0.26536,0.73651,0.35577,0.81504,0.45433,0.88186,0.65963,0.99815,0.15922,0.14827,0.85559,0.8658,0.034197,0.40733,0.62332,0.095764,0.82105,0.91671,0.14538,0.30458,0.007368,0.054959,0.38815,0.19702,0.39139,0.2153,0.37477,0.33382,0.38978,0.079809,0.33662,0.67915,0.062097,0.15873,0.68778,0.75709,0.67219,0.32434,0.67212,0.18193,0.38193,0.17485,0.16757,0.089069,0.67176,0.23337,0.95106,0.88077,0.67578,0.48269,0.83424,0.35693,0.0047751,0.10571,0.78608,0.78866,0.28327,0.48007,0.53865,0.39575,0.11258,0.28074,0.25829
0.64495,0.92228,0.61564,0.026174,0.1122,0.55187,0.36481,0.89488,0.96641,0.53147,0.091748,0.8982,0.32869,0.012368,0.053723,0.71131,0.55307,0.32143,0.46942,0.83077,0.020737,0.16436,0.54227,0.77242,0.2451,0.35105,0.47449,0.52432,0.76644,0.57854,0.32827,0.95132,0.76201,0.55214,0.9336,0.50136,0.77251,0.07684,0.095739,0.13836,0.4769,0.95827,0.31574,0.19718,0.10655,0.86748,0.79483,0.97079,0.2152,0.24649,0.69957,0.41189,0.23624,0.41572,0.45634,0.1889,0.89216,0.27278,0.36749,0.2049,0.82924,0.66544,0.76424,0.54664,0.78286,0.79673,0.40834,0.76641,0.45164,0.53868,0.85177,0.77174,0.92563,0.15059,0.77483
0.025331,0.18216,0.94366,0.86177,0.7914,0.74276,0.28787,0.44471,0.89962,0.9191,0.48175,0.1278,0.99842,0.58364,0.44357,0.77484,0.85642,0.64887,0.76332,0.62884,0.46638,0.79936,0.51911,0.19429,0.65698,0.88889,0.62594,0.018282,0.15346,0.84066,0.81616,0.54126,0.87993,0.44726,0.44594,0.029427,0.83419,0.23564,0.37809,0.23923,0.26959,0.90836,0.85357,0.13813,0.37547,0.48669,0.86656,0.68744,0.67803,0.18936,0.57419,0.90057,0.93563,0.0045838,0.35986,0.91845,0.24449,0.89106,0.85684,0.53935,0.43836,0.95129,0.76569,0.13586,0.012336,0.51178,0.69455,0.26014,0.74757,0.86232,0.37065,0.9448,0.079306,0.2209,0.70712
0.29773,0.56208,0.25573,0.33517,0.93483,0.27242,0.83509,0.89358,0.58017,0.015941,0.93029,0.15506,0.66181,0.69575,0.562,0.85928,0.23866,0.80993,0.58963,0.78779,0.53084,0.22624,0.14156,0.42904,0.25252,0.050381,0.64124,0.12233,0.84981,0.0043776,0.66046,0.14053,0.79541,0.185,0.26317,0.42884,0.50838,0.15914,0.076051,0.97108,0.58883,0.37057,0.56905,0.57221,0.9515,0.20043,0.44504,0.59819,0.10419,0.021433,0.6991,0.39389,0.16531,0.91544,0.1175,0.77513,0.61628,0.51259,0.9791,0.73019,0.054221,0.90786,0.094798,0.5612,0.68121,0.60353,0.28088,0.3646,0.228,0.29251,0.35238,0.12577,0.091116,0.66855,0.43249
0.90562,0.49994,0.19821,0.92007,0.85589,0.38635,0.97588,0.52718,0.71334,0.20733,0.44711,0.81346,0.21935,0.0060064,0.9702,0.27579,0.36151,0.92149,0.7425,0.98283,0.54678,0.066848,0.066895,0.076264,0.46757,0.48454,0.88768,0.098422,0.29181,0.65059,0.23711,0.91355,0.26565,0.11542,0.7371,0.58227,0.99826,0.71712,0.1927,0.97104,0.96971,0.097615,0.48066,0.10347,0.087943,0.25304,0.71938,0.47319,0.69424,0.26612,0.90227,0.58782,0.62762,0.43166,0.26562,0.84887,0.4249,0.80678,0.30717,0.80059,0.22086,0.84838,0.71075,0.42161,0.89837,0.047707,0.13691,0.2709,0.06604,0.0041182,0.96518,0.65991,0.79598,0.25542,0.36519
