-0.17844,0.016283,-0.70719,0.56471,0.74501,0.048774,-0.23178,0.053067,-0.10726,-1.0027,0.37673,-0.93072,-0.24911,-0.30834,0.32074,0.070767,-0.201,0.66646,-0.02814,-0.45279,-0.015616,-0.63392,-0.10231,-0.7847,0.19614,0.2503,-0.81348,-0.28976,-0.58189,-0.43324,0.52517,-0.30838,0.94573,0.57373,0.48851,0.7296,0.97648,-0.50198,-0.029024,0.021277,-0.24579,-0.49398,-0.41209,0.39646,-0.18704,-0.43468,0.13007,-0.29045,-0.63359,-0.2399,-0.73268,0.2414,0.54347,-0.90612,1.015,-0.018402,-0.87034,-0.19492,0.089667,-0.47221,-0.46101,0.0020435,-0.35948,0.003806,-0.11831,0.3177,-0.15875,-0.4958,-0.7714,-0.15704,-0.1979,0.062424,-0.33277,-0.65195,-0.47907
0.20082,-0.057582,0.28582,-0.19944,-0.13092,0.43358,0.099315,0.064187,-0.44396,0.3832,-0.48355,0.64739,0.16778,-0.32399,-0.57162,-0.73752,-0.16556,-1.0767,-0.10676,0.12733,-0.16245,0.46922,-0.034275,0.65366,0.38175,-0.19239,0.61308,0.13617,-0.11626,0.48504,-0.45478,-0.16663,-0.62285,-0.44753,-1.0825,-0.55464,-0.21311,0.64511,0.12708,-0.40354,0.17991,-0.0015109,0.34079,-0.67451,0.4382,-0.028376,0.038013,0.75553,0.055788,0.66639,0.11956,-0.48522,-0.8119,0.29523,-0.6061,0.03956,-0.29052,0.17055,-0.55628,-0.085634,-0.66657,-0.3076,0.2361,0.34256,-0.19358,-0.2818,0.5876,0.52782,0.24625,-0.071036,0.35495,0.10168,-0.11532,0.43515,-0.043618
-1.07,-0.59276,-0.053487,-1.1307,-0.38565,0.12816,0.040612,0.10591,0.74847,1.0524,-0.29692,1.1951,0.0022646,0.77022,-0.95248,0.14736,0.113,-1.1654,0.065691,0.72554,0.36626,0.96041,-0.043741,0.41671,-0.11012,-0.009007,1.1118,0.38987,0.54411,0.88586,0.061549,0.098716,0.3724,-0.29909,-1.3468,-1.3583,-1.8431,-0.14877,0.98305,-0.05216,-0.47832,0.59422,0.40125,0.55138,0.54661,-0.013635,-0.24825,-0.38573,1.0401,-0.44446,0.13839,-0.9207,-1.0099,1.1091,-0.98955,0.76246,0.15725,-0.1478,1.0868,0.79156,0.091557,-0.036491,0.74164,-0.18128,0.21149,0.37864,-0.18441,0.48222,1.077,0.72452,-0.19997,0.011632,-0.0036061,0.75376,0.928
0.24569,-0.021939,-0.033182,0.18515,-0.1849,-0.13637,-0.31851,-0.26945,0.087636,-0.17657,-0.20661,-0.097324,-0.39231,0.1057,0.44208,-0.19228,-0.11646,-0.013641,-0.075527,-0.14888,-0.23484,-0.38393,-0.30462,-0.92196,0.37789,-0.49918,0.12254,-0.72772,0.26784,0.031391,-0.26817,-0.43773,0.25476,-0.31314,0.042385,0.09643,0.30581,-0.15034,-0.35885,0.10407,0.016333,0.091014,0.18929,-0.13695,0.095543,-0.48508,-0.3091,-0.33171,-0.20571,-0.64649,-0.5263,-0.12567,-0.31872,-0.51286,0.038995,-0.17217,-0.73708,-0.24666,-0.34047,0.094094,0.38803,-0.272,-0.10893,-0.094049,0.20941,-0.3705,0.034453,-0.42094,-0.461,-0.26485,-0.57297,-0.44122,-0.18752,-0.22028,0.10906
0.10591,0.23435,0.34086,0.066083,-0.16133,-0.4853,-0.31326,-0.51818,0.08072,-0.50729,0.058492,-0.43576,-0.17325,-0.65497,-0.12199,0.016853,-0.026694,0.26601,-0.74479,-0.43924,-0.23064,-0.65784,-0.14607,-0.32965,-0.47921,-0.37404,-0.52485,-0.43582,-0.64258,-0.6075,0.21661,-0.03369,0.593,0.19646,0.38971,0.065803,0.49705,-0.37586,0.10588,-0.017986,-0.038333,-0.5724,-0.51596,0.089702,-0.73153,-0.3587,-0.10285,-0.259,-0.88241,-0.18953,-0.64024,0.076046,0.61409,-0.51911,0.42983,-0.34679,-0.50404,-0.24334,-0.19642,-0.22585,-0.060859,-0.1351,-0.46657,0.18005,0.65791,-0.0059216,-0.25127,0.14455,-0.62454,0.092318,-0.16038,0.17269,0.18464,-0.70886,-0.23873
-0.42526,0.30089,0.27251,-0.049522,0.046889,0.26635,-0.027186,0.11737,-0.33202,0.13017,0.020179,-0.14048,-0.2137,-0.33687,-0.66167,0.1748,0.19566,-0.035305,0.054215,0.28491,-0.1671,-0.023183,0.043933,0.36875,-0.48386,0.1355,-0.11708,-0.10438,-0.48012,-0.15707,-0.52873,-0.12724,-0.18968,0.23597,0.0093127,-0.53917,-0.28408,-0.048712,0.41074,0.13669,0.071838,-0.066334,-0.38916,0.015023,-0.073766,0.037954,0.15796,0.26818,0.1651,0.17515,-0.024953,0.13133,0.44909,0.051781,0.028612,0.033933,0.086308,-0.12869,-0.22842,-0.16871,-0.31333,-0.13388,0.11441,-0.023687,-0.1505,-0.11656,-0.18539,-0.076635,0.20365,0.030451,0.33728,0.12228,0.017841,0.077655,-0.24792
-0.22915,0.045653,-0.75238,-0.3834,-0.4065,-0.46479,0.44858,-0.229,-0.61439,-0.38114,-0.3797,-0.77823,0.069684,-0.15205,0.26238,-0.16094,-0.098115,-0.25965,0.034431,-0.29162,0.038811,-0.16249,0.051986,-0.48819,-0.21889,-0.36633,-0.4292,-0.3621,-0.039886,-0.40477,-0.46696,-0.36822,-0.15745,-0.21294,-0.033907,-0.35518,-0.13693,-0.25538,-0.038452,-0.025958,-0.15332,-0.46426,-0.26512,0.23748,-0.53523,0.15252,-0.66954,-0.77282,-0.73606,-0.37938,0.0684,0.34051,0.15926,-0.31454,0.4319,-0.53272,-0.7986,-0.68157,-0.53447,-0.14011,0.019922,-0.14236,-0.50288,-0.31338,0.46829,-0.57711,-0.23847,-0.3376,-0.04079,-0.075095,0.23035,-0.15248,0.32452,-0.35601,-0.40493
0.075954,-0.42885,-0.39753,-0.051006,0.077121,0.10633,0.0042337,0.24481,0.27436,0.053803,-0.086784,0.43067,-0.18855,0.36991,0.3623,-0.19117,-0.064399,-0.20162,0.14061,0.088881,0.15768,0.46976,-0.23818,0.68941,-0.13351,0.18987,0.19025,0.22397,0.024155,0.22596,0.43436,0.074171,-0.50328,-0.068602,-0.40523,0.26837,-0.37927,-0.42114,-0.50565,0.21937,-0.013269,0.10482,-0.02166,-0.19167,-0.039796,0.26519,-0.0062636,0.14522,0.031268,0.24078,0.36387,-0.45369,-0.81472,0.28585,-0.19645,-0.0099086,0.4791,-0.0138,0.1354,0.097304,0.0039559,0.18638,0.30338,-0.016908,-0.21243,0.30205,-0.23864,0.045656,0.18236,-0.34048,0.17908,-0.17522,-0.42516,0.42044,0.053629
-0.25455,0.44881,-0.090869,0.19605,-0.00086741,-0.42025,-0.54379,-0.26267,-0.43496,-0.41288,0.40714,-1.3206,-0.2168,-1.8036,-0.76593,-0.10628,-0.21587,-0.12622,-0.61648,-0.36319,-0.32633,-0.42792,0.2158,-0.11161,-0.69459,0.32919,-0.61723,-0.10065,-1.1019,-0.84913,-0.74423,0.31435,-0.10215,0.013873,0.45688,0.12253,0.26786,-0.29187,0.33743,-0.5298,0.35525,-1.2404,-0.93996,-0.85589,-0.27892,-0.30019,-0.46053,0.43566,-0.64494,0.6085,-0.27393,-0.025208,0.65312,0.5413,0.29068,-0.60998,0.09523,-0.015466,-0.78595,-1.1097,-0.94672,-0.14711,-0.26596,0.71504,0.099418,-0.048952,-0.52797,-0.25528,-0.43878,-0.40363,0.56231,-0.13964,0.31579,-0.40825,-1.0759
-0.36898,-0.45028,-0.13937,-0.66927,-0.63791,-0.14854,-0.12021,0.040933,0.47488,0.82006,-0.4156,0.65298,0.80676,0.48152,-0.40993,0.027964,0.03437,-0.33943,0.54075,0.29666,0.038187,0.30901,-0.17266,0.77772,-0.48897,0.14133,0.32602,0.47548,0.39749,0.51835,-0.34182,0.18862,-1.1167,-0.33899,-0.032028,-0.41287,-1.2277,0.29422,-0.042908,-0.23108,-0.13535,0.48798,0.27578,-0.069394,0.24227,0.16082,0.39518,0.19103,0.83994,0.29992,0.85513,-0.21097,-0.5157,0.63053,-0.95025,0.26908,0.85583,0.43158,0.15362,0.24929,0.066515,0.31332,0.34756,-0.44419,-0.6448,0.077495,0.32676,0.40728,0.5659,0.26838,-0.27631,-0.26645,-0.27843,0.38637,0.12187
