0.29305,0.59087,0.35986,0.83928,0.88387,0.97136,0.98926,0.30747,0.49651,0.87784,0.6254,0.37684,0.80456,0.16679,0.14217,0.70321,0.26823,0.47874,0.64957,0.69762,0.31219,0.72041,0.83555,0.84068,0.44143,0.25731,0.14921,0.1873,0.049459,0.94462,0.96526,0.33796,0.47866,0.049031,0.75056,0.21352,0.35518,0.56941,0.0057813,0.013188,0.31298,0.076953,0.52864,0.46948,0.32333,0.50604,0.26148,0.89052,0.74289,0.072639,0.82063,0.20874,0.62482,0.18921,0.44077,0.21628,0.26958,0.89002,0.23218,0.48,0.80914,0.0074122,0.23402,0.19865,0.65881,0.13629,0.27494,0.62805,0.079306,0.80657,0.53529,0.53778,0.88908,0.10546,0.36117,0.43694,0.66482,0.82587,0.56994,0.0518,0.41514,0.51518,0.60957,0.70735,0.59301,0.18386,0.66917,0.29576,0.59893,0.66392,0.16373,0.74856,0.12075,0.036217,0.8836,0.68739,0.70553,0.92076,0.028121,0.46254
0.96414,0.67818,0.37646,0.80093,0.95987,0.31535,0.95606,0.32527,0.65388,0.96048,0.47755,0.33259,0.5854,0.66433,0.81595,0.7888,0.78037,0.73668,0.9732,0.35583,0.30969,0.59771,0.96881,0.38984,0.61048,0.9412,0.7597,0.053631,0.83967,0.67122,0.41832,0.46214,0.488,0.30858,0.24936,0.97979,0.59562,0.95518,0.5641,0.65305,0.87898,0.30371,0.33515,0.75308,0.15765,0.54923,0.71915,0.87687,0.14616,0.96876,0.60399,0.77426,0.33196,0.40037,0.31107,0.4939,0.14494,0.07682,0.29048,0.024055,0.49512,0.57673,0.80303,0.4659,0.53875,0.31137,0.24773,0.023872,0.0026716,0.82019,0.82007,0.74123,0.33201,0.35384,0.32897,0.046188,0.021817,0.23631,0.50301,0.71086,0.0065222,0.17517,0.24981,0.53063,0.19454,0.048783,0.54394,0.5518,0.12929,0.57206,0.54,0.77726,0.6917,0.9721,0.46974,0.68579,0.42476,0.92465,0.58757,0.12748
0.36294,0.5351,0.15339,0.1061,0.5801,0.57795,0.57467,0.9444,0.53137,0.44805,0.33343,0.34757,0.67987,0.33499,0.45931,0.0086675,0.71038,0.58613,0.86397,0.55557,0.71896,0.15019,0.7501,0.62238,0.15296,0.39778,0.40708,0.92998,0.91936,0.46286,0.046244,0.31983,0.5168,0.44199,0.39255,0.73225,0.63122,0.62462,0.24833,0.3977,0.20307,0.66705,0.5752,0.92593,0.5971,0.73974,0.052807,0.41101,0.36619,0.28549,0.083444,0.30087,0.89997,0.69888,0.89869,0.71642,0.29888,0.31567,0.20561,0.87685,0.98213,0.76273,0.9614,0.75841,0.039086,0.21205,0.30381,0.017342,0.54204,0.34796,0.84346,0.9873,0.98637,0.66812,0.6182,0.62652,0.30422,0.21103,0.051193,0.86807,0.94591,0.76293,0.95881,0.37793,0.37375,0.528,0.31629,0.91877,0.090966,0.14303,0.75666,0.45095,0.88987,0.464,0.54072,0.50848,0.14232,0.42912,0.87227,0.61045
0.18118,0.092309,0.66415,0.71497,0.51199,0.162,0.32313,0.86788,0.95487,0.66016,0.89352,0.61227,0.22471,0.51324,0.25914,0.25054,0.75762,0.7267,0.4733,0.53101,0.68724,0.57301,0.92423,0.81504,0.14585,0.38396,0.62779,0.60235,0.94077,0.15463,0.61954,0.36748,0.35501,0.41857,0.56729,0.47176,0.22823,0.062761,0.43993,0.42169,0.25605,0.63086,0.23306,0.89888,0.57739,0.93575,0.77419,0.065591,0.015826,0.82429,0.51348,0.78116,0.78959,0.65082,0.86633,0.4364,0.85772,0.91923,0.84316,0.67836,0.39272,0.35162,0.16307,0.4114,0.24672,0.73127,0.74399,0.053161,0.61149,0.9971,0.30257,0.18005,0.25108,0.47029,0.50901,0.091939,0.12366,0.7988,0.91283,0.74198,0.83068,0.59571,0.95477,0.49227,0.39281,0.65768,0.84776,0.63208,0.67202,0.079082,0.27867,0.060282,0.15404,0.59104,0.11593,0.023089,0.53219,0.40967,0.89992,0.61743
0.59262,0.39108,0.17885,0.97681,0.31487,0.71916,0.91614,0.63314,0.71145,0.17791,0.36103,0.50612,0.21198,0.46094,0.70362,0.093206,0.23463,0.39233,0.90671,0.38421,0.5533,0.40168,0.107,0.95702,0.97587,0.76309,0.076095,0.95067,0.30236,0.077512,0.46311,0.4151,0.19682,0.45499,0.97311,0.65316,0.018411,0.2058,0.81282,0.20454,0.83179,0.080142,0.15523,0.35105,0.8167,0.0062023,0.7268,0.84735,0.24384,0.86044,0.53052,0.89499,0.024629,0.13412,0.07589,0.90941,0.85766,0.27661,0.095302,0.81931,0.49882,0.8264,0.64883,0.83385,0.64159,0.84956,0.22382,0.76891,0.86205,0.27819,0.86762,0.10762,0.035124,0.18728,0.56813,0.57595,0.58801,0.30518,0.278,0.96741,0.86964,0.8958,0.66178,0.33155,0.51031,0.32998,0.39001,0.11277,0.43013,0.50412,0.81504,0.32849,0.44399,0.72064,0.81266,0.71001,0.91765,0.99594,0.59995,0.535
0.48817,0.4472,0.8826,0.091115,0.32426,0.024009,0.83336,0.55651,0.84887,0.5702,0.54395,0.25537,0.68597,0.66101,0.43962,0.78461,0.42723,0.88616,0.32527,0.75125,0.87911,0.33943,0.90917,0.49567,0.72981,0.15931,0.70817,0.54233,0.36295,0.45743,0.22643,0.9624,0.32034,0.1911,0.92711,0.22337,0.67103,0.071982,0.83904,0.79355,0.44093,0.36736,0.76059,0.85281,0.21702,0.16153,0.39155,0.23607,0.84711,0.5335,0.54071,0.1871,0.84749,0.715,0.41239,0.45309,0.1392,0.62375,0.19071,0.19592,0.36991,0.80285,0.61633,0.45595,0.17543,0.49891,0.51052,0.58947,0.35612,0.48421,0.50625,0.54719,0.86913,0.029658,0.90671,0.65791,0.61352,0.37647,0.69137,0.94136,0.86213,0.82129,0.4089,0.64092,0.81995,0.16834,0.21812,0.17075,0.25601,0.52881,0.74724,0.028805,0.99073,0.011712,0.47269,0.09761,0.10844,0.96272,0.90771,0.94488
0.24621,0.058708,0.012159,0.82969,0.072139,0.34263,0.26975,0.36977,0.46457,0.87536,0.18453,0.99296,0.89004,0.12672,0.025883,0.016019,0.15472,0.96027,0.63684,0.67983,0.064639,0.54935,0.81958,0.84377,0.020607,0.84838,0.89709,0.96703,0.30788,0.3999,0.95461,0.59364,0.78471,0.041239,0.79667,0.95916,0.56873,0.018303,0.97059,0.70941,0.94927,0.92115,0.1468,0.74729,0.17246,0.91687,0.57312,0.056583,0.90387,0.65271,0.37549,0.83606,0.57759,0.90133,0.90808,0.42872,0.29362,0.49177,0.76308,0.45701,0.254,0.1047,0.2184,0.91271,0.85585,0.66945,0.61515,0.41557,0.8472,0.78323,0.57314,0.20527,0.60499,0.52434,0.66092,0.51924,0.79082,0.019766,0.049433,0.17224,0.52125,0.66852,0.094048,0.92653,0.086438,0.16546,0.087626,0.17036,0.39553,0.75365,0.4581,0.56306,0.55918,0.83027,0.62652,0.22156,0.22739,0.81974,0.73877,0.49647
0.94274,0.71692,0.057589,0.27981,0.43448,0.48461,0.90911,0.53119,0.83192,0.18896,0.96466,0.53369,0.25312,0.54369,0.32168,0.83467,0.017787,0.57802,0.93571,0.5911,0.8913,0.8559,0.64361,0.54422,0.32221,0.33497,0.25327,0.16185,0.39576,0.8942,0.6051,0.44825,0.06129,0.62846,0.20299,0.25686,0.08195,0.53892,0.54706,0.075897,0.59021,0.81592,0.45276,0.2267,0.66362,0.083596,0.37968,0.84099,0.32855,0.96201,0.79366,0.86839,0.093041,0.64675,0.090897,0.49732,0.86973,0.50643,0.21486,0.44897,0.31026,0.064064,0.98688,0.097347,0.4321,0.43009,0.26121,0.81725,0.45202,0.16072,0.13387,0.58583,0.48033,0.38398,0.78621,0.069866,0.71165,0.59472,0.32424,0.71092,0.65527,0.62147,0.10456,0.64044,0.20487,0.045867,0.12131,0.79627,0.30948,0.7413,0.50023,0.30792,0.52279,0.62743,0.57333,0.53392,0.9119,0.65864,0.68873,0.74026
0.48583,0.2985,0.76975,0.049111,0.59376,0.98352,0.7759,0.69543,0.55204,0.52063,0.85783,0.31288,0.84587,0.13242,0.4291,0.069172,0.56018,0.32474,0.40407,0.071723,0.62535,0.45375,0.99884,0.6019,0.36983,0.63337,0.90036,0.00040816,0.15422,0.5407,0.82542,0.27344,0.60078,0.79634,0.54678,0.99423,0.95586,0.90127,0.26975,0.87077,0.54485,0.25894,0.294,0.84416,0.31163,0.35395,0.36843,0.0966,0.088825,0.3584,0.34729,0.73406,0.72457,0.14731,0.92859,0.47298,0.53766,0.32929,0.046862,0.22887,0.808,0.20739,0.69146,0.91925,0.95124,0.22553,0.91058,0.81991,0.75617,0.87119,0.92749,0.87136,0.39366,0.55253,0.27109,0.87554,0.94153,0.52515,0.020583,0.58842,0.12137,0.98867,0.96123,0.62292,0.75892,0.22914,0.27232,0.26897,0.33756,0.17727,0.16274,0.44558,0.77899,0.99684,0.53837,0.61938,0.027003,0.014906,0.75525,0.74489
0.91283,0.99593,0.046277,0.54422,0.3455,0.53181,0.41899,0.73546,0.36359,0.41291,0.21144,0.40424,0.12596,0.41849,0.27246,0.19008,0.39873,0.042245,0.88574,0.15022,0.060434,0.35462,0.21479,0.44362,0.20303,0.031231,0.16124,0.86216,0.16345,0.25707,0.15035,0.75644,0.75494,0.55984,0.2274,0.84326,0.82129,0.82482,0.01284,0.41715,0.6715,0.39456,0.0094994,0.22782,0.71944,0.27574,0.72673,0.18311,0.61091,0.81523,0.51684,0.41548,0.45653,0.32063,0.87927,0.64925,0.19649,0.015467,0.17862,0.11086,0.32544,0.26322,0.6339,0.62062,0.61323,0.29834,0.076566,0.44447,0.83081,0.76493,0.0070657,0.64504,0.96028,0.94324,0.18226,0.32995,0.48201,0.018639,0.10955,0.36998,0.71116,0.57854,0.92689,0.73206,0.8766,0.57681,0.83054,0.074445,0.52024,0.3005,0.96816,0.5126,0.88617,0.055589,0.61159,0.43334,0.69847,0.38521,0.78947,0.99894
