0.03488,0.0083479,0.033369,0.0082686,0.030226,0.035005,0.0084731,0.03337,0.0083887,0.030886
0.0083479,0.003749,0.0076898,0.0037039,0.0061049,0.0083886,0.0037892,0.0076903,0.0037413,0.0062035
0.033369,0.0076898,0.26198,0.0066709,0.099334,0.033573,0.0078979,0.26198,0.0068784,0.10288
0.0082686,0.0037039,0.0066709,0.003698,0.0060811,0.0083019,0.0037368,0.0066713,0.0037286,0.0061708
0.030226,0.0061049,0.099334,0.0060811,0.077337,0.03023,0.0061077,0.099334,0.0060823,0.078872
0.035005,0.0083886,0.033573,0.0083019,0.03023,0.035134,0.0085175,0.033574,0.0084254,0.030894
0.0084731,0.0037892,0.0078979,0.0037368,0.0061077,0.0085175,0.003833,0.0078984,0.0037775,0.0062103
0.03337,0.0076903,0.26198,0.0066713,0.099334,0.033574,0.0078984,0.26198,0.0068788,0.10288
0.0083887,0.0037413,0.0068784,0.0037286,0.0060823,0.0084254,0.0037775,0.0068788,0.0037621,0.0061758
0.030886,0.0062035,0.10288,0.0061708,0.078872,0.030894,0.0062103,0.10288,0.0061758,0.080474
