0.034872,0.0083596,0.033488,0.0082869,0.030187,0.034998,0.0084872,0.033489,0.008408,0.030847
0.0083596,0.0037704,0.0077456,0.0036786,0.0060907,0.0084007,0.0038127,0.0077461,0.0037167,0.00619
0.033488,0.0077456,0.26196,0.0064855,0.09934,0.033689,0.0079565,0.26196,0.0066915,0.10288
0.0082869,0.0036786,0.0064855,0.0036717,0.006138,0.0083177,0.00371,0.0064859,0.0037,0.0062277
0.030187,0.0060907,0.09934,0.006138,0.077335,0.030192,0.0060935,0.09934,0.0061399,0.07887
0.034998,0.0084007,0.033689,0.0083177,0.030192,0.035127,0.0085322,0.03369,0.0084421,0.030856
0.0084872,0.0038127,0.0079565,0.00371,0.0060935,0.0085322,0.0038588,0.007957,0.0037514,0.0061968
0.033489,0.0077461,0.26196,0.0064859,0.09934,0.03369,0.007957,0.26196,0.0066919,0.10288
0.008408,0.0037167,0.0066915,0.0037,0.0061399,0.0084421,0.0037514,0.0066919,0.0037314,0.0062334
0.030847,0.00619,0.10288,0.0062277,0.07887,0.030856,0.0061968,0.10288,0.0062334,0.080472
